ST_FIPS,CONTROL,PREDDEG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,LATITUDE,LONGITUDE
Georgia,Private Nonprofit,Bachelor's degree,0.0032,0.9433,0.0045,0.0,0.0023,0.0,0.0281,0.0068,0.0118,33.745982,-84.414917
Idaho,Private For-profit,Certificate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.729532,-117.001162
Illinois,Private Nonprofit,Certificate,0.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316,39.935084,-91.391542
Illinois,Private For-profit,Certificate,0.5297,0.3305,0.1017,0.0,0.0042,0.0042,0.0042,0.0,0.0254,41.172891,-87.847099
Illinois,Private For-profit,Certificate,0.3659,0.4146,0.1829,0.0,0.0,0.0,0.0122,0.0,0.0244,41.716051,-87.740894
Illinois,Private For-profit,Certificate,0.0,0.0,0.9737,0.0,0.0,0.0,0.0,0.0,0.0263,41.90417,-87.994628
Illinois,Private For-profit,Certificate,0.0,0.7273,0.2424,0.0,0.0,0.0303,0.0,0.0,0.0,41.731381,-87.551622
Illinois,Private For-profit,Certificate,0.0,0.0667,0.8,0.0,0.0,0.0,0.0,0.0,0.1333,41.815763,-87.701198
Illinois,Private For-profit,Certificate,0.2745,0.6471,0.0784,0.0,0.0,0.0,0.0,0.0,0.0,41.603863,-87.771567
Illinois,Private For-profit,Certificate,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,41.490319,-90.449351
Illinois,Private For-profit,Certificate,0.7174,0.1957,0.0217,0.0,0.0,0.0,0.0652,0.0,0.0,40.075809,-87.636314
Illinois,Private For-profit,Certificate,0.9677,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.926394,-91.404218
Illinois,Private Nonprofit,Certificate,0.9487,0.0256,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,40.552962,-90.038776
Illinois,Private For-profit,Certificate,0.5946,0.2703,0.0541,0.0,0.0,0.0,0.0811,0.0,0.0,41.962221,-88.718145
Illinois,Private For-profit,Certificate,0.3478,0.0652,0.0,0.0,0.0,0.0,0.5435,0.0,0.0435,41.354338,-89.118454
Illinois,Private Nonprofit,Associate degree,0.8017,0.0086,0.0948,0.0,0.0,0.0172,0.0,0.0,0.0776,41.7971,-89.965963
Illinois,Private For-profit,Certificate,0.9149,0.0426,0.0213,0.0,0.0,0.0,0.0213,0.0,0.0,40.665832,-89.55712
Illinois,Private For-profit,Certificate,0.3585,0.0377,0.5472,0.0,0.0,0.0,0.0,0.0,0.0566,41.523122,-88.148846
Illinois,Private Nonprofit,Certificate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.822756,-87.675917
Illinois,Private For-profit,Certificate,0.8611,0.0833,0.0278,0.0,0.0,0.0,0.0,0.0,0.0278,41.788581,-89.692522
Illinois,Private For-profit,Associate degree,0.0,0.2696,0.0261,0.0,0.0,0.0,0.0174,0.687,0.0,41.885452,-87.62671
Illinois,Private Nonprofit,Bachelor's degree,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,41.975536,-87.71755
Illinois,Private For-profit,Certificate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.176137,-89.655742
Illinois,Private For-profit,Certificate,0.72,0.1933,0.0333,0.0,0.0,0.0,0.0533,0.0,0.0,39.76672,-89.710839
Indiana,Private Nonprofit,Associate degree,0.5962,0.2304,0.1057,0.0,0.0027,0.0,0.0352,0.0271,0.0027,41.337958,-86.445263
Indiana,Private For-profit,Certificate,0.6364,0.0909,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,41.485532,-87.447089
Indiana,Private For-profit,Certificate,0.9412,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.472714,-87.077791
Indiana,Private For-profit,Certificate,0.875,0.0781,0.0,0.0,0.0,0.0,0.0469,0.0,0.0,39.470359,-87.383391
Indiana,Private For-profit,Certificate,0.9211,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0263,41.287712,-86.618158
Indiana,Private For-profit,Certificate,0.7212,0.1731,0.0288,0.0,0.0192,0.0,0.0577,0.0,0.0,40.419818,-86.887007
Indiana,Private Nonprofit,Associate degree,0.7787,0.2213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.31209,-85.744696
Michigan,Private For-profit,Certificate,0.4186,0.3256,0.1628,0.0,0.0,0.0,0.0698,0.0,0.0233,42.259329,-85.590244
Indiana,Private For-profit,Certificate,0.7895,0.1316,0.0,0.0,0.0,0.0,0.0789,0.0,0.0,39.83227,-84.842601
Indiana,Private For-profit,Certificate,0.7317,0.2439,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,37.983756,-87.609744
Indiana,Private For-profit,Certificate,0.963,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.679739,-87.53241
Iowa,Private For-profit,Certificate,0.831,0.1056,0.0423,0.0,0.0,0.0,0.0211,0.0,0.0,42.497357,-90.665565
Iowa,Private For-profit,Certificate,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,42.015283,-92.915054
Iowa,Private For-profit,Certificate,0.7143,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,42.654449,-95.201412
Iowa,Public,Bachelor's degree,0.7009,0.0467,0.0374,0.0,0.0,0.0,0.0,0.0,0.215,43.149615,-93.238946
Iowa,Private For-profit,Certificate,0.913,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,40.962643,-91.524949
Iowa,Private Nonprofit,Certificate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.590094,-93.635129
Iowa,Private For-profit,Certificate,0.5,0.3182,0.1364,0.0,0.0,0.0,0.0455,0.0,0.0,41.592324,-93.610159
Iowa,Private For-profit,Certificate,0.5882,0.0588,0.1176,0.0,0.0,0.0,0.0588,0.0,0.1765,42.515026,-92.434496
Iowa,Private For-profit,Certificate,0.7347,0.1837,0.0816,0.0,0.0,0.0,0.0,0.0,0.0,43.153786,-93.199881
Iowa,Private For-profit,Certificate,0.6667,0.1852,0.0741,0.0,0.0,0.0,0.0,0.0,0.0741,42.5005,-94.163856
Iowa,Private For-profit,Certificate,0.9286,0.0,0.0357,0.0,0.0,0.0,0.0357,0.0,0.0,41.02334,-92.417948
Iowa,Private Nonprofit,Bachelor's degree,0.875,0.0417,0.0417,0.0,0.0,0.0,0.0417,0.0,0.0,41.529021,-90.574607
Iowa,Private For-profit,Certificate,0.6,0.2571,0.0286,0.0,0.0,0.0,0.0,0.0,0.1143,41.572861,-90.5682
Iowa,Private For-profit,Certificate,0.6379,0.2931,0.069,0.0,0.0,0.0,0.0,0.0,0.0,41.235617,-95.858073
Kansas,Public,Associate degree,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.938834,-95.232879
Kansas,Private For-profit,Certificate,0.3143,0.5429,0.0571,0.0,0.0,0.0,0.0857,0.0,0.0,37.68586,-97.323179
Kansas,Private Nonprofit,Bachelor's degree,0.6333,0.1133,0.1317,0.0,0.0083,0.0067,0.055,0.0367,0.015,38.348606,-97.200949
Kentucky,Private Nonprofit,Bachelor's degree,0.9255,0.0264,0.0186,0.0,0.0062,0.0,0.0093,0.0093,0.0047,37.335087,-82.875068
Kentucky,Private For-profit,Certificate,0.9375,0.0313,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,37.012713,-85.922275
Kentucky,Private For-profit,Certificate,0.5405,0.2162,0.0541,0.0,0.0,0.0,0.1622,0.0,0.027,38.028451,-84.453521
Kentucky,Private For-profit,Associate degree,0.3624,0.1846,0.1275,0.0,0.0034,0.0034,0.0268,0.0,0.2919,38.026996,-84.421099
Kentucky,Private Nonprofit,Bachelor's degree,0.8923,0.0308,0.0615,0.0,0.0,0.0,0.0,0.0154,0.0,37.603443,-83.438765
Kentucky,Private For-profit,Certificate,0.6538,0.3077,0.0256,0.0,0.0,0.0128,0.0,0.0,0.0,38.255764,-85.65752
Kentucky,Private For-profit,Certificate,0.7576,0.1515,0.0202,0.0,0.0101,0.0,0.0,0.0,0.0606,37.697453,-85.878557
Kentucky,Private For-profit,Certificate,0.1,0.7111,0.0333,0.0,0.0,0.0,0.0222,0.0,0.1333,38.167059,-85.830866
Kentucky,Private For-profit,Certificate,0.8384,0.1111,0.0202,0.0,0.0,0.0,0.0,0.0,0.0303,39.009553,-84.628998
Louisiana,Private For-profit,Certificate,0.3241,0.5862,0.0345,0.0,0.0069,0.0,0.0414,0.0,0.0069,32.418291,-93.798229
Louisiana,Private For-profit,Certificate,0.5172,0.4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.422155,-91.080837
Louisiana,Private For-profit,Certificate,0.7742,0.1613,0.0,0.0,0.0,0.0323,0.0323,0.0,0.0,32.499976,-92.126506
Louisiana,Private For-profit,Certificate,0.3243,0.5946,0.0541,0.0,0.0,0.0,0.027,0.0,0.0,30.202601,-93.219712
Louisiana,Private For-profit,Certificate,0.75,0.1389,0.0,0.0,0.0278,0.0,0.0556,0.0,0.0278,30.495111,-92.408948
Louisiana,Private For-profit,Certificate,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.53165,-92.077854
Louisiana,Private For-profit,Certificate,0.0541,0.9459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.52121,-92.085347
Louisiana,Private For-profit,Certificate,0.9254,0.0299,0.0149,0.0,0.0,0.0,0.0299,0.0,0.0,31.325717,-92.430903
Louisiana,Private For-profit,Certificate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.948438,-90.052219
Maryland,Private For-profit,Certificate,0.4615,0.4,0.0692,0.0,0.0,0.0,0.0385,0.0,0.0308,39.640443,-77.720283
Maryland,Private For-profit,Certificate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.293371,-76.620008
Maryland,Private For-profit,Certificate,0.3996,0.5099,0.0,0.0,0.0,0.0,0.0353,0.0,0.0552,39.309556,-76.749455
Maryland,Private For-profit,Certificate,0.4063,0.1875,0.125,0.0,0.0,0.0,0.0,0.2813,0.0,39.531933,-76.349927
Maryland,Private Nonprofit,Bachelor's degree,0.9036,0.0,0.0,0.0,0.0,0.0,0.0,0.0964,0.0,39.388021,-76.753526
Maryland,Private For-profit,Certificate,0.3582,0.5373,0.0597,0.0,0.0,0.0,0.0,0.0,0.0448,39.29844,-76.509213
Massachusetts,Public,Certificate,0.48,0.38,0.1,0.0,0.0,0.0,0.04,0.0,0.0,42.36775,-71.567281
Massachusetts,Private Nonprofit,Bachelor's degree,0.8214,0.0536,0.1071,0.0,0.0,0.0,0.0,0.0,0.0179,42.254037,-71.1103
Massachusetts,Private Nonprofit,Graduate degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.325677,-71.189226
Massachusetts,Private Nonprofit,Graduate degree,0.5714,0.1429,0.1429,0.0,0.0714,0.0,0.0,0.0,0.0714,42.294995,-71.203256
Massachusetts,Private For-profit,Certificate,0.7059,0.1176,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,41.671921,-70.925187
Massachusetts,Private Nonprofit,Bachelor's degree,0.5417,0.0,0.125,0.0,0.0,0.0,0.0,0.3333,0.0,42.344146,-71.161998
Michigan,Private For-profit,Certificate,0.9545,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,41.918718,-84.631429
Michigan,Private For-profit,Certificate,0.792,0.088,0.048,0.0,0.0,0.0,0.072,0.0,0.0,43.599758,-83.88895
Michigan,Private For-profit,Certificate,0.0645,0.8387,0.0,0.0,0.0,0.0,0.0645,0.0,0.0323,42.980416,-83.757927
Michigan,Private For-profit,Certificate,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.027339,-83.73911
Michigan,Private Nonprofit,Bachelor's degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.933682,-84.633195
Michigan,Private For-profit,Certificate,0.9063,0.0521,0.0208,0.0,0.0,0.0,0.0208,0.0,0.0,42.910707,-85.596605
Minnesota,Private For-profit,Certificate,0.871,0.0323,0.0323,0.0,0.0,0.0,0.0645,0.0,0.0,46.785596,-92.100581
Minnesota,Public,Associate degree,0.535,0.1656,0.1783,0.0,0.0446,0.0,0.051,0.0255,0.0,48.590001,-93.431603
Mississippi,Public,Associate degree,0.056,0.92,0.004,0.0,0.0027,0.002,0.008,0.0027,0.0047,34.254417,-90.568469
Mississippi,Private For-profit,Certificate,0.2073,0.772,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,32.328918,-90.12297
Mississippi,Private For-profit,Certificate,0.0,0.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,33.398819,-91.036701
Mississippi,Private For-profit,Certificate,0.2593,0.7037,0.037,0.0,0.0,0.0,0.0,0.0,0.0,34.755677,-88.942133
Mississippi,Private For-profit,Certificate,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.775198,-89.825313
Mississippi,Private Nonprofit,Bachelor's degree,0.0024,0.9362,0.0047,0.0,0.0012,0.0,0.0,0.0225,0.0331,34.776862,-89.446999
Mississippi,Private Nonprofit,Bachelor's degree,0.2361,0.7222,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,31.748512,-89.149373
Mississippi,Private Nonprofit,Bachelor's degree,0.0028,0.9764,0.0028,0.0,0.0,0.0,0.0,0.0181,0.0,32.403014,-90.16076
Missouri,Public,Certificate,0.8462,0.1377,0.0081,0.0,0.004,0.004,0.0,0.0,0.0,37.274001,-89.565366
Missouri,Private Nonprofit,Bachelor's degree,0.8038,0.0766,0.0431,0.0,0.0096,0.0,0.0383,0.0096,0.0191,39.395963,-92.427259
Missouri,Public,Certificate,0.977,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.798864,-93.559669
Missouri,Private Nonprofit,Associate degree,0.6679,0.059,0.1033,0.0,0.0074,0.0,0.0406,0.1218,0.0,37.836127,-94.371311
Missouri,Private For-profit,Certificate,0.163,0.8148,0.0148,0.0,0.0074,0.0,0.0,0.0,0.0,38.761399,-90.278574
Missouri,Public,Certificate,0.9394,0.0,0.0,0.0,0.0,0.0,0.0606,0.0,0.0,38.547707,-91.020914
Missouri,Private For-profit,Certificate,0.0833,0.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.022905,-94.574262
Missouri,Private For-profit,Certificate,0.5357,0.2857,0.1071,0.0,0.0,0.0,0.0714,0.0,0.0,39.079093,-94.426462
Missouri,Private For-profit,Certificate,0.77,0.19,0.03,0.0,0.0,0.0,0.01,0.0,0.0,38.969222,-92.310417
Missouri,Private Nonprofit,Bachelor's degree,0.9565,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,38.584608,-90.324024
Missouri,Public,Certificate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.005502,-92.732943
Missouri,Public,Certificate,0.9063,0.0625,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,39.173683,-93.865563
Missouri,Private For-profit,Certificate,0.8276,0.1207,0.0172,0.0,0.0,0.0,0.0172,0.0,0.0172,38.571057,-92.198801
Missouri,Private For-profit,Associate degree,0.7111,0.2667,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,37.333512,-89.573215
Missouri,Private For-profit,Certificate,0.5636,0.2364,0.0073,0.0,0.0,0.0073,0.0036,0.0,0.1818,38.544447,-90.436174
Missouri,Public,Certificate,0.9667,0.0222,0.0,0.0,0.0,0.0,0.0111,0.0,0.0,39.768022,-94.808721
Missouri,Private For-profit,Certificate,0.9697,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,36.870562,-94.368636
Missouri,Private For-profit,Bachelor's degree,0.2893,0.6529,0.0331,0.0,0.0,0.0,0.0083,0.0,0.0165,38.632917,-90.201157
Missouri,Public,Certificate,0.9524,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.793776,-90.450477
Missouri,Public,Certificate,0.9074,0.037,0.037,0.0,0.0,0.0,0.0185,0.0,0.0,37.947448,-91.748741
Missouri,Private For-profit,Certificate,0.9394,0.0,0.0606,0.0,0.0,0.0,0.0,0.0,0.0,37.944067,-91.785219
Missouri,Private For-profit,Certificate,0.8214,0.1071,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,38.711715,-93.269026
Missouri,Private For-profit,Certificate,0.0194,0.9223,0.0097,0.0,0.0097,0.0,0.0,0.0,0.0388,38.63155,-90.26194
Montana,Private For-profit,Certificate,0.9714,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,45.680544,-111.039848
Montana,Private Nonprofit,Certificate,0.0724,0.0,0.0,0.0,0.9276,0.0,0.0,0.0,0.0,48.551927,-113.009387
Montana,Public,Associate degree,0.7143,0.0938,0.0313,0.0,0.0491,0.0045,0.0446,0.0402,0.0223,47.085396,-104.725485
Montana,Public,Associate degree,0.0613,0.0,0.0,0.0,0.9387,0.0,0.0,0.0,0.0,45.625568,-106.664593
Montana,Public,Associate degree,0.1062,0.0,0.0088,0.0,0.885,0.0,0.0,0.0,0.0,48.484196,-108.757816
Montana,Public,Associate degree,0.0078,0.0,0.0118,0.0,0.9804,0.0,0.0,0.0,0.0,45.603781,-107.455421
Nebraska,Private For-profit,Certificate,0.375,0.125,0.25,0.0,0.0,0.0,0.125,0.0,0.125,41.44576,-96.482042
Nebraska,Private Nonprofit,Associate degree,0.8,0.0667,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,41.32206,-96.020431
Nebraska,Public,Associate degree,0.0081,0.0,0.0161,0.0,0.9758,0.0,0.0,0.0,0.0,42.11677,-96.35176
Nebraska,Private Nonprofit,Associate degree,0.8696,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,41.829274,-103.675715
New Hampshire,Private For-profit,Certificate,0.9167,0.0,0.0278,0.0,0.0,0.0,0.0556,0.0,0.0,42.7768,-71.44515
New Hampshire,Private For-profit,Certificate,0.975,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0125,43.527157,-71.469612
New Hampshire,Private For-profit,Certificate,0.8919,0.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,42.948977,-72.321097
New Hampshire,Private For-profit,Certificate,0.96,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,43.627356,-72.321429
New Hampshire,Private For-profit,Certificate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.745262,-71.426722
New Hampshire,Public,Associate degree,0.9222,0.0,0.0081,0.0,0.0016,0.0,0.0292,0.0,0.0389,44.503494,-71.158535
New Hampshire,Private For-profit,Certificate,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,43.075732,-70.760159
New Hampshire,Private Nonprofit,Bachelor's degree,0.9111,0.0,0.0556,0.0,0.0111,0.0,0.0,0.0,0.0222,42.80683,-71.48437
New Jersey,Private Nonprofit,Bachelor's degree,0.9683,0.0,0.0011,0.0,0.0,0.0,0.0,0.0306,0.0,40.09568,-74.2221
New Jersey,Private For-profit,Certificate,0.0714,0.5,0.3571,0.0,0.0,0.0,0.0,0.0,0.0714,40.861433,-74.381367
New Jersey,Private For-profit,Certificate,0.8148,0.0741,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,39.747926,-75.000877
New Jersey,Private For-profit,Certificate,0.0,0.7434,0.2124,0.0,0.0,0.0,0.0088,0.0,0.0354,40.684576,-74.238364
New Jersey,Private For-profit,Certificate,0.0845,0.4648,0.2113,0.0,0.0,0.0,0.0704,0.0,0.169,39.941469,-75.017823
New Jersey,Private For-profit,Certificate,0.4219,0.0938,0.4531,0.0,0.0,0.0,0.0313,0.0,0.0,40.786079,-74.018286
New Jersey,Private Nonprofit,Bachelor's degree,0.8438,0.0,0.0,0.0,0.0,0.0,0.0,0.1563,0.0,40.805705,-74.49878
New Jersey,Private Nonprofit,Certificate,0.8,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,40.216592,-74.741869
New Jersey,Private Nonprofit,Bachelor's degree,0.9655,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,40.217456,-74.250167
New Mexico,Public,Associate degree,0.135,0.0036,0.4307,0.0,0.3978,0.0,0.0109,0.0073,0.0146,35.165965,-107.843638
New Mexico,Public,Associate degree,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.176084,-106.664475
New Mexico,Private For-profit,Certificate,0.1061,0.0152,0.8485,0.0,0.0152,0.0,0.0,0.0,0.0152,35.659082,-105.981816
New York,Private Nonprofit,Certificate,0.1935,0.3226,0.0215,0.0,0.0,0.0108,0.0753,0.3656,0.0108,40.766921,-73.986891
New York,Private Nonprofit,Certificate,0.971,0.0145,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,42.101171,-76.828062
New York,Private Nonprofit,Certificate,0.9231,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,40.665998,-73.949993
New York,Private For-profit,Certificate,0.6835,0.1799,0.1367,0.0,0.0,0.0,0.0,0.0,0.0,40.709736,-73.845213
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.605256,-73.992684
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.635444,-73.981202
New York,Private Nonprofit,Bachelor's degree,0.8374,0.0,0.0,0.0,0.0,0.0,0.0,0.1626,0.0,40.669694,-73.938778
New York,Private For-profit,Certificate,0.2941,0.6471,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,43.106577,-78.983526
New York,Private Nonprofit,Certificate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.699929,-73.469597
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60049,-73.743901
New York,Private Nonprofit,Bachelor's degree,0.7603,0.0,0.0753,0.0,0.0068,0.0,0.0,0.0205,0.137,40.811892,-73.960582
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.220521,-73.814887
New York,Private Nonprofit,Bachelor's degree,0.9933,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0,40.627937,-73.988378
New York,Private Nonprofit,Certificate,0.7917,0.1667,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,42.87766,-76.988902
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6382,-73.969395
New York,Private Nonprofit,Associate degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.635236,-73.979327
New York,Private Nonprofit,Bachelor's degree,0.9767,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,0.0,40.713812,-73.991271
New York,Private For-profit,Certificate,0.1029,0.25,0.5588,0.0,0.0,0.0,0.0147,0.0147,0.0588,40.699588,-73.909144
New York,Private Nonprofit,Bachelor's degree,0.9323,0.0,0.0,0.0,0.0,0.0,0.0,0.0677,0.0,40.605043,-73.966049
New York,Private For-profit,Certificate,0.7093,0.0349,0.0,0.0,0.0233,0.186,0.0465,0.0,0.0,42.779193,-73.903157
New York,Private For-profit,Certificate,0.725,0.225,0.025,0.0,0.0,0.0,0.0,0.0,0.025,42.720596,-73.809816
New York,Private For-profit,Certificate,0.2857,0.1786,0.4643,0.0,0.0,0.0,0.0357,0.0,0.0357,41.291484,-73.918806
New York,Private Nonprofit,Associate degree,0.9255,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.0,41.268725,-73.889793
New York,Public,Certificate,0.8,0.1333,0.0333,0.0,0.0333,0.0,0.0,0.0,0.0,42.58915,-74.922225
New York,Private Nonprofit,Bachelor's degree,0.9655,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,40.618467,-73.963702
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.631954,-73.985026
New York,Private Nonprofit,Associate degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.114116,-74.07258
New York,Private Nonprofit,Associate degree,0.9872,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,40.586427,-73.670238
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.72308,-73.817161
New York,Private Nonprofit,Bachelor's degree,0.9493,0.0,0.0,0.0,0.0,0.0,0.0,0.0507,0.0,40.605227,-73.740085
New York,Private Nonprofit,Bachelor's degree,0.9032,0.0,0.0,0.0,0.0,0.0,0.0,0.0968,0.0,40.670089,-73.945759
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.147062,-77.574943
New York,Private Nonprofit,Bachelor's degree,0.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,40.636018,-73.972108
New York,Private Nonprofit,Bachelor's degree,0.9527,0.0,0.0025,0.0,0.0,0.0,0.0,0.0448,0.0,40.705687,-73.959113
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.624918,-73.983373
New York,Private Nonprofit,Bachelor's degree,0.8182,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.0,40.636938,-73.97981
New York,Private Nonprofit,Bachelor's degree,0.9433,0.0,0.0,0.0,0.0,0.0,0.0,0.0567,0.0,41.232287,-73.748104
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.703795,-73.834252
New York,Private Nonprofit,Bachelor's degree,0.9348,0.0,0.003,0.0,0.0,0.0,0.0004,0.0567,0.0052,40.850605,-73.929873
New York,Private Nonprofit,Bachelor's degree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.114682,-74.070243
New York,Private Nonprofit,Associate degree,0.8933,0.0,0.0,0.0,0.0,0.0,0.0,0.1011,0.0056,41.73048,-74.621823
North Carolina,Private Nonprofit,Bachelor's degree,0.0043,0.8614,0.0171,0.0,0.0,0.0,0.0469,0.0,0.0704,36.067531,-79.77998
North Carolina,Public,Associate degree,0.4088,0.2165,0.0698,0.0,0.2308,0.0028,0.037,0.0,0.0342,34.644691,-78.731119
North Carolina,Private For-profit,Certificate,0.3704,0.5556,0.0556,0.0,0.0,0.0,0.0185,0.0,0.0,35.255857,-80.983976
North Carolina,Private Nonprofit,Bachelor's degree,0.625,0.3125,0.0313,0.0,0.0,0.0313,0.0,0.0,0.0,35.307392,-78.664467
North Carolina,Private For-profit,Certificate,0.736,0.1685,0.0787,0.0,0.0056,0.0112,0.0,0.0,0.0,36.057646,-79.8228
North Carolina,Private For-profit,Certificate,0.6471,0.2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,35.718299,-77.9535
North Carolina,Private Nonprofit,Bachelor's degree,0.5663,0.2857,0.0459,0.0,0.0051,0.0,0.0714,0.0204,0.0051,36.304673,-76.217139
North Carolina,Public,Associate degree,0.3136,0.6173,0.0074,0.0,0.0049,0.0,0.0025,0.0,0.0543,36.324827,-77.023662
North Carolina,Private Nonprofit,Bachelor's degree,0.0156,0.914,0.0091,0.0,0.0013,0.0,0.0,0.0469,0.013,35.785468,-78.621301
North Carolina,Private For-profit,Certificate,0.0,0.9167,0.0714,0.0,0.0,0.0,0.0,0.0,0.0119,35.778848,-78.605959
North Carolina,Private Nonprofit,Bachelor's degree,0.3691,0.2524,0.0379,0.0,0.0205,0.0063,0.0394,0.1199,0.1546,34.74563,-79.478567
