Area,Year,Savanna fires,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature °C
United States of America,2019,988.5763,1190.9796,24747.3192,9823.716,50226.9948,10884,67843.5764,-331408.0367,59727.2867,89168.2493,85864.7359,28871.6279,19054.7061,50297.7281,91981.1421,34931.9932,579469.2698,14684.518,34729.573,55231.7961,0,0.4175,43785.9965,57727196,271365914,165698830,168620840,1022096.1658000002,1.0539166666666666
United States of America,2020,2031.3179,5405.3003,26151.6287,11846.338,50220.7454,10884,60066.4841,-331408.0367,59727.2867,88647.5223,82012.6489,28211.6338,18924.9541,50130.0109,97522.757,35822.4009,582960.6973,14593.2688,34375.597,54764.8665,0,0.2783,40802.7314,57456395,273975139,166504407,169437597,1023694.432,1.3220833333333333
Uruguay,1990,10.7642,5.4739,79.6494,612.2334,184.0929,25,149.8497,-13373.492,0,119.182,33.0907,1.2387,67.63136607385836,882.6112,252.2141899664796,356.4910168671663,265.1532,180.8245,5309.9426,420.3617,0,0,476.2804,342930,2767059,1521058,1595955,-3941.406927,0.3136666666666666
Uruguay,1991,10.7642,5.4739,71.504,808.5,184.0929,27,155.1983,-13373.492,0,134.589,38.6399,3.0479,67.63136607385836,908.7608,252.2141899664796,356.4910168671663,265.203,182.7931,5531.6744,436.153,0,0,512.1089,334996,2797054,1528920,1606454,-3421.652127,0.4815833333333333
Uruguay,1992,10.7642,5.4739,101.0666,998.032,184.0929,11,171.5344,-13373.492,0,148.8924,41.8777,2.9092,67.63136607385836,930.0526,252.2141899664796,356.4910168671663,266.2956,185.708,5690.6226,451.5317,0,0,540.4146,327257,2827598,1536776,1616956,-2956.887027,0.086416667
Uruguay,1993,10.7642,5.4739,97.0135,1063.888,184.0929,5,198.6643,-13373.492,0,148.1734,41.0666,2.3831,67.63136607385836,944.4633,252.2141899664796,356.4910168671663,265.7019,199.1699,5782.3298,463.6437,0,0,557.6328,319721,2858434,1544448,1627299,-2727.694127,0.2448333333333333
Uruguay,1994,10.7642,5.4739,98.0915,1052.128,183.6906,6,224.636,-13373.492,0,144.8862,27.8908,0.4373,67.63136607385836,966.6664,252.2141899664796,0.1774,368.5367,203.9532,5752.9863,466.0434,0,0,603.675,312311,2889296,1552203,1637742,-2937.609544,0.6669999999999999
Uruguay,1995,10.7642,5.4739,112.6104,1146.992,190.6987,22,237.5252,-13373.492,0,156.5274,39.6012,2.0635,67.63136607385836,981.1772,252.2141899664796,0.5378,317.8559,211.285,5647.8227,459.2758,0,0,631.6257,305001,2919803,1560015,1648285,-2879.809844,0.2035833333333333
Uruguay,1996,3.8279,13.2663,136.535,1179.92,190.7584,16,255.5278,-13373.492,0,179.8046,53.7303,6.9631,67.63136607385836,1004.0075,252.2141899664796,0.9086,356.1411,219.2011,5694.6242,465.1342,0,0,681.821,297690,2950345,1567812,1658822,-2595.475344,0.4679999999999999
Uruguay,1997,3.9197,12.0202,124.7716,1219.12,190.7584,5,277.8931,-13373.492,0,172.1327,51.7923,13.585,67.63136607385836,1020.3444,252.2141899664796,1.2936,403.1042,226.073,5552.3368,458.1385,0,0,643.2749,289586,2981424,1575662,1669407,-2678.088044,0.954
Uruguay,1998,4.376,17.7545,121.3345,1332.0238,190.7584,15,296.7282,-13373.492,0,170.277,17.2478,6.1639,67.63136607385836,1028.7405,252.2141899664796,1.6804,451.9498,246.7884,5312.721,451.1831,0,0,679.3928,281484,3010654,1583085,1679598,-2709.526344,0.1159166666666666
Uruguay,1999,5.0535,14.551,127.8367,1631.4178,190.5241,15,307.1442,-13373.492,0,232.0042,70.3722,36.6701,67.63136607385836,1036.2516,252.2141899664796,2.0896,421.0162,246.7607,5212,449.1809,0,0,670.7847,273241,3036077,1589828,1689136,-2384.988944,0.1489166666666666
Uruguay,2000,6.2217,24.885,110.6426,1484.9117,189.6941,13,284.5649,-13373.492,0,203.0651,32.9033,11.716,67.63136607385836,1040.4516,252.2141899664796,2.4638,389.3963,212.6801,5126.3822,433.6634,0,0,650.8094,264771,3056474,1594941,1697283,-2836.195244,0.2856666666666666
Uruguay,2001,3.4854,0,99.8741,1204.8198,189.6941,20,272.4754,-10111.31,0,176.6566,24.7133,0.5597,67.63136607385836,1030.8761,252.2141899664796,2.8588,529.3832,216.3768,5162.0982,439.2541,0,0,618.4721,256090,3071013,1597570,1703369,200.1332560403397,1.1673333333333331
Uruguay,2002,15.1574,0.3894,104.8989,1256.2346,189.0235,32,247.3733,-10111.31,0,170.2674,34.8853,0.738,67.63136607385836,1035.5157,252.2141899664796,3.2721,516.4423,215.0907,5296.0431,442.8061,0,0,582.5859,247270,3080503,1598457,1707985,351.2592560403393,0.6313333333333334
Uruguay,2003,18.7377,0.3893,115.2205,1202.656,188.8867,48,238.6401,-10111.31,0,156.3756,33.8496,0.376,67.63136607385836,1032.4456,252.2141899664796,3.7124,543.173,215.8993,5423.0878,451.3701,0,0,597.1996,238529,3087108,1598485,1711718,478.55485604033936,0.2290833333333333
Uruguay,2004,24.6718,8.0479,163.9182,1461.8856,186.9958,73,252.9245,-10111.31,0,184.9945,85.5648,33.5729,5.4781,1041.8219,27.2489,3.9759,372.8465,215.2049,5507.8712,456.957,0,0,624.3156,230105,3093991,1598595,1715206,619.9859999999995,0.6105
Uruguay,2005,17.1961,3.7647,174.7326,1442.56,187.8165,73,260.4812,-10111.31,0,176.4903,79.7385,24.6481,9.2808,1054.3766,45.1827,4.3335,391.7426,231.0797,5576.1825,465.3259,0,0,628.1261,222183,3103429,1599620,1718045,734.7483999999997,0.7076666666666666
Uruguay,2006,11.5663,0.649,190.8256,1390.032,187.5429,100,272.6112,-10111.31,0,236.7764,150.7865,74.7423,20.5378,1060.2482,114.5171,4.872,395.2462,236.6895,5804.0097,483.4928,0,0,638.6676,214756,3116287,1601733,1720550,1262.5031000000008,0.7690833333333332
Uruguay,2007,11.3252,0.2596,204.0543,1139.936,187.5429,300,287.967,-10111.31,0,207.4932,136.5279,25.3946,20.0089,1056.0691,93.0478,6.0102,412.8259,224.072,5708.8397,473.2747,0,0,627.2089,207762,3131979,1604827,1723823,1010.5479000000004,0.024916667
Uruguay,2008,21.132,3.894,228.1674,1320.0757,188.8536,364,300.1739,-10111.31,0,267.5951,285.0122,91.8717,37.1513,1065.4265,194.3648,4.0888,407.9458,227.3516,5768.411,478.5067,0,0,630.5626,201110,3149714,1608578,1727547,1773.2747,0.7736666666666667
Uruguay,2009,14.6717,0.649,298.8974,1259.888,188.5797,348,327.5605,-10111.31,0,266.5752,231.7602,72.0654,45.2629,1063.9998,211.784,4.4442,590.2903,218.0615,5641.9332,466.2632,0,0,590.451,194722,3168033,1612678,1731478,1729.8271999999993,0.4143333333333334
Uruguay,2010,16.196,0.9089,357.6777,1269.296,188.5797,312,354.1615,-10111.31,0,216.4814,91.1057,23.3377,35.8743,1075.659,150.8192,9.3468,490.8292,227.7783,5290.8373,444.1192,0,0,586.8343,188495,3185920,1617051,1735600,1030.5322000000017,0.4045833333333333
Uruguay,2011,10.5084,8.0501,333.1526,1536.64,188.5113,437,373.2561,-7033.18,0,265.1906,140.3609,63.5288,53.5787,1076.7151,244.6693,6.789,574.8388,235.9175,5276.184,446.1851,0,0,593.4312,182426,3203198,1621715,1739923,4831.327499999999,0.27375
Uruguay,2012,15.8392,0.1298,412.9855,1421.9486,188.1747,638,382.3669,-7033.18,0,307.1937,175.427,92.8022,176.392,1082.4036,329.9526,7.0657,562.8218,226.7653,5175.2108,436.3793,0,0,564.6546,178688,3218089,1626686,1744447,5163.333299999998,1.0085
Uruguay,2013,6.8657,0.1298,381.7232,1352.4,188.1062,421,401.2233,-7033.18,0,268.973,90.2007,38.9809,141.2011,1083.0325,249.7013,8.3716,593.6354,235.3167,5217.6944,441.4925,0,0,573.3583,175741,3232264,1631988,1749192,4660.2266,0.2666666666666666
Uruguay,2014,3.2229,0.1298,447.644,1312.416,187.7701,464,407.1538,-7033.18,0,225.493,112.9144,11.9913,129.7156,1059.4735,195.6549,8.3412,639.4755,230.2532,5287.6492,446.2105,0,0,563.3785,172847,3246699,1637581,1754081,4699.7074,0.9475
Uruguay,2015,13.4065,0.9087,419.0796,1259.888,187.7701,293,420.5401,-7033.18,0,227.8477,129.1382,14.3396,137.4881,1056.9949,190.4595,7.9323,679.9105,255.7927,5288.7714,464.023,0,0,538.3115,170019,3261533,1643631,1759187,4552.422399999999,1.074
Uruguay,2016,7.6448,0.2597,369.579,1263.761,188.0444,270,432.7778,-1905.2,0,245.2485,128.6875,8.042,151.1305,1060.0452,164.7089,8.1104,632.3455,248.7111,5315.7235,461.5814,0,0,545.9216,167249,3276757,1649718,1764048,9597.1228,0.3429999999999999
Uruguay,2017,5.5666,1.1681,404.0745,1289.3429,188.4497,289,447.7266,-1905.2,0,227.2858,136.8198,4.2209,174.979,1065.4461,142.799,8.5615,709.9879,243.7418,5212.4645,450.607,0,0,564.022,164541,3292209,1654653,1767547,9661.0637,1.6015
Uruguay,2018,6.8449,1.5576,267.6188,1273.216,188.4497,318,411.7165,-1905.2,0,238.2786,146.667,7.1349,182.8806,1068.0736,167.0171,8.7573,751.7167,240.9673,5087.5676,439.9515,0,0,553.7146,161889,3307662,1657819,1769223,9454.9303,1.02125
Uruguay,2019,9.1043,6.4919,375.2068,1136.8,191.8686,313,441.0943,-1905.2,0,235.6148,152.8181,3.3561,158.9725,1061.3554,162.8607,8.9131,767.4173,254.4559,5096.5969,450.5833,0,0,556.9714,159283,3322873,1659147,1769262,9478.281399999998,0.8439166666666665
Uruguay,2020,14.2534,2.7259,333.452,1099.952,191.8686,313,422.3407,-1905.2,0,252.8503,160.1404,3.6699,159.4289,1053.5351,133.2543,9.7268,748.9522,246.5972,4988.0715,439.2709,0,0,488.8571,156716,3337671,1660166,1768921,9156.7472,0.8740833333333334
USSR,1990,8405.2264,7262.4148,14854.766,4813.76,131838.2352,1169,32821.6716,-605722.9991,42005.6849,34663.9211,32941.5722,161.3036,9918.761,31322.8616,103507.77450736654,78586.92253363779,227179.7275,34677.3603,24779.3041,60407.5004,0,0,248879.1769,99158922,188910774,136777703,153126995,524473.9455410043,1.15825
USSR,1991,8405.2264,7262.4148,11900.4386,4699.296,131838.2352,1301,32500.3786,-605722.9991,42005.6849,35697.0974,30413.4889,156.2098,9421.862,34897.4751,102835.21260661657,78556.63920800999,230242.7413,33855.974,24132.3906,59296.5706,0,0,246785.4967,99725999,189602194,137641632,153853429,520480.8336146265,0.609
Uzbekistan,1992,25.0371,30.0665,168.6698,1120.2239,0,230.2897934118412,739.3878,-793.5631,0,1156.535,351.444,8164.6637,523.5987647284801,1556.2373,1698.800807869489,3921.6939,6450.204,761.6541,1659.87,1608.2116,0,0,5456.6324,12371162,9072291,10819157,10768981,34829.657366009815,0.2733333333333333
Uzbekistan,1993,25.0371,30.0665,162.1704,1112.1001,0,230.2897934118412,681.9041,-793.5631,0,1348.0197,313.2596,8014.5406,523.5987647284801,1685.3702,1800.6978867748348,3835.1245,5813.5927,769.5884,1686.3471,1644.7687,0,0,5656.8156,12549208,9382482,11072185,11013733,34539.72864491516,-0.56275
Uzbekistan,1994,25.0371,30.0665,191.0026,1028.4002,0,230.2897934118412,664.5942,-793.5631,0,1158.0126,269.3949,6884.4334,513.7717501965118,1812.2262,1620.987730155359,3889.1366,4995.0813,779.3668,1708.0753,1679.7073,0,0,5049.5911,12714951,9692207,11312008,11252725,31735.612273763712,0.17275
Uzbekistan,1995,25.0371,30.0665,244.2471,1021.015,0,190.3787407931989,451.9117,-793.5631,0,6943.2453,877.3822,6841.5456,1005.6006831557188,1926.0946,1817.590267089806,3867.7142,4636.4785,776.723,1694.7993,1688.5028,0,0,4394.0097,12865004,9998260,11541749,11484456,37638.77919103872,1.376
Uzbekistan,1996,17.0981,49.0115,253.9169,1139.7949,0,185.1371467,645.8941,-793.5631,0,9646.2868,616.5497,7381.5833,3.0112,2014.3127,1831.5887409622967,3907.6784,4696.5245,731.2903,1584.7121,1600.6431,0,0,4126.8189,12998880,10300031,11758919,11707006,39638.28928767308,-0.092916667
Uzbekistan,1997,14.3547,44.0396,286.2632,1201.3389,0,187.2924923,698.3258,-793.5631,0,9903.5128,1014.9596,7489.581,2.5093,2083.9881,0.0202,3968.4438,4812.3124,703.0662,1499.8896,1552.2494,0,0,4188.7919,13118106,10597384,11960747,11916542,38857.37589229918,1.32225
Uzbekistan,1998,16.4069,44.3088,302.3337,914.5438,0,187.2924923,743.5253,-793.5631,0,10958.2072,1117.6063,8066.5291,2.5093,1989.3412,0.1214,4006.4675,4740.5688,716.1797,1538.7613,1580.9074,0,0,4082.4002,13222179,10890231,12145954,12110821,40214.44729229917,0.76625
Uzbekistan,1999,13.9239,41.5474,312.0287,1010.5525,0,187.2924923,755.2964,-793.5631,0,11179.1739,1131.9787,7712.7131,2.5093,2084.0705,2.6736,4074.4223,4475.0577,722.9984,1556.1195,1591.1557,0,0,4085.8886,13311598,11178171,12312950,12289758,40145.83959229917,1.37725
Uzbekistan,2000,18.1057,61.6246,282.063,302.7965,0,142.04066462841095,747.5588,-793.5631,0,11142.6412,1142.9882,8620.7943,2.0077,2148.0942,3.4141,4063.5434,4620.2953,731.8771,1583.0643,1608.7484,0,0,3572.1637,13387219,11461701,12466991,12458564,40000.25806,1.4286666666666663
Uzbekistan,2001,41.6093,0,287.8825,238.1753,0,142.04066462841095,733.9905,-11605.2426,0,11274.5231,1147.3279,8287.6681,2.0077,2222.2253,3.5029,4085.3327,4559.1701,740.755,1599.9862,1630.2307,0,0,3461.3306,13449101,11739426,12622003,12626442,28852.515964628416,1.49325
Uzbekistan,2002,12.5189,0,382.0083,396.3434,0,142.04066462841095,699.1484,-11605.2426,0,11828.8122,1194.6361,8251.6927,2.0077,2272.1829,1.0061,4125.1309,4847.4183,748.51,1620.6136,1647.277,0,0,3331.6579,13498784,12013092,12782290,12796739,29897.762464628417,1.367916666666667
Uzbekistan,2003,17.6668,0,420.8145,744.6824,0,144.10846961886458,798.5648,-11605.2426,0,11258.67,1131.0676,7663.6721,2.5093,2337.9262,5.417,4186.8479,5234.1909,758.649,1648.9902,1667.3149,0,0,3744.0106,13542816,12287843,12940978,12964926,30159.860069618862,0.6640833333333332
Uzbekistan,2004,25.843,0,398.3413,406.8674,0,138.1009477535977,639.3225,-11605.2426,0,11025.3819,1128.1285,8346.3616,2.0077,2396.341,22.2068,4056.5218,5856.849,830.0925,1763.4334,1817.2238,0,0,3523.381,13589132,12571194,13100882,13134040,30771.16155,1.9709166666666669
Uzbekistan,2005,23.2575,0,428.7604,322.9829,0,135.19616387565887,583.2627,-11605.2426,0,10545.4021,1077.0678,7625.167,12.0336,2454.0413,7.3263,4036.4851,6045.8631,874.5453,1879.256,1918.503,0,0,2489.37,13643936,12868248,13267121,13306302,28853.27766387566,1.5530833333333334
Uzbekistan,2006,17.7987,0,433.971,373.3259,0,138.38931078702586,592.6039,-11605.2426,0,11033.0176,1129.4918,8694.8991,39.8619,2519.733,20.2338,4174.6706,6452.8469,926.4069,1993.8039,2024.1071,0,0,2728.4316,13708459,13181804,13443166,13483653,31688.350410787032,1.3149166666666667
Uzbekistan,2007,14.2025,0,439.0113,295.4112,0,138.38931078702586,593.1499,-11605.2426,0,11052.9195,1118.1614,8166.9589,58.2636,2582.5683,6.0107,4017.3171,6919.377,970.6811,2141.6399,2127.504,0,0,2527.3722,13781409,13510966,13634936,13674680,31563.69531078703,1.448416666666667
Uzbekistan,2008,19.0531,0,437.974,208.0187,0,138.38931078702586,616.028,-11605.2426,0,11489.8252,1161.3345,8300.4569,68.3272,2651.052,17.7037,4042.6166,7304.8498,1023.2725,2262.6681,2244.9132,0,0,2541.8288,13860930,13854895,13844798,13882013,32923.069010787025,0.8335833333333333
Uzbekistan,2009,24.8915,0,479.3193,268.3318,0,148.1138026043817,665.3837,-11605.2426,0,9542.5553,1024.8359,8026.9896,187.9424,2742.9498,95.6341,4218.2307,7467.4938,1099.0949,2431.0411,2408.8847,0,0,2533.0034,13944661,14210645,14067701,14100140,31759.45320260437,1.2486666666666666
Uzbekistan,2010,1.7029,0,489.0887,425.8845,0,138.38931078702586,591.5649,-11605.2426,0,9373.8903,1060.9502,7889.3675,291.1343,2848.6798,176.4207,4032.5249,8419.7039,1169.9834,2585.3776,2557.051,0,0,2218.7999,14029623,14576671,14294237,14319989,32665.27121078703,1.8603333333333327
Uzbekistan,2011,14.7113,0,464.8877,142.1666,0,126.14687042442772,547.2233,-5669.3927,2545.5921,10647.8928,1277.5634,8569.248,379.6209,2954.6342,299.2157,4154.1157,10793.7965,1250.0605,2761.7827,2730.0313,0,0,2147.4001,14199705,14868519,14519754,14537703,46136.696970424426,0.6779166666666666
Uzbekistan,2012,30.2537,0,486.6599,469.5807,0,88.02590591,520.1062,-5669.3927,2545.5921,11229.2575,1401.2445,8683.6476,469.0939,3039.7886,399.6642,4202.9943,11873.0762,1316.5932,2936.285,2873.2056,0,0,2094.9387,14460143,15080676,14746547,14756504,48990.61510591206,0.6843333333333333
Uzbekistan,2013,19.1701,0,500.9348,276.3326,0,117.46791771477814,536.004,-5669.3927,2545.5921,10109.5816,1295.1155,5567.8238,518.2192,3128.761,478.7541,6845.4551,9567.9507,1364.1981,3113.3942,2976.0379,0,0,2107.1441,14724547,15295187,14979967,14983259,45398.54411771479,1.85825
Uzbekistan,2014,34.014,0,512.5117,300.3347,0,153.03583741960577,1228.3802,-5669.3927,2545.5921,9020.7078,1509.1847,5375.7461,572.5855,3240.0492,568.1895,7548.809,9661.169,1428.1419,3243.453,3113.4313,0,0,1530.9577,14990427,15509191,15224359,15222184,45916.90053741961,0.1960833333333332
Uzbekistan,2015,18.1909,0,520.7908,433.8852,0,176.8270122953441,1383.7908,-5669.3927,2545.5921,7797.6312,1593.1013,5584.0362,651.7002,3325.8688,647.3716,6940.9768,10534.6698,1472.1766,3367.1296,3211.0106,0,0,1143.1548,15255556,15720465,15479001,15470417,45678.51161229534,1.684
Uzbekistan,2016,11.0379,0,524.2306,441.8428,0,322.57526158709925,1312.5868,-3365.4919,0,7391.3753,1821.3511,5925.6375,724.2966,3400.3018,738.2757,6964.0412,10817.8881,1562.0698,3713.9277,3442.2334,0,0,802.5323,15518905,15927890,15733839,15719736,46550.71196,2.20325
Uzbekistan,2017,14.7638,0,463.9474,438.741,0,325.8009921,1420.0515,-3365.4919,0,7601.7804,1809.7538,5943.9997,789.7012,3461.1124,821.3785,1310.0847,11491.651,1600.8051,3828.8562,3517.2038,0,0,440.4986,15779684,16130957,15980735,15964947,41914.63819214907,1.58575
Uzbekistan,2018,24.311,0,413.7301,259.3526,0,325.42406412913493,1523.4231,-3365.4919,0,7483.1108,1418.4668,8490.7804,787.9391,3524.0866,770.929,1384.4826,11824.8693,1643.9904,3962.143,3595.7821,0,0,144.4619,16027774,16337222,16232355,16217221,44211.79096412913,1.1820833333333332
Uzbekistan,2019,25.0234,0,463.0951,399.5621,0,331.9034872211539,1584.7072,-3365.4919,0,7493.849,1361.1319,7461.2665,711.2223,3588.3587,1308.9567,1467.6787,13103.4359,1651.8638,3998.5315,3618.6582,0,0,124.1687,16261493,16545875,16495318,16481630.000000002,45327.92128722115,2.1174166666666667
Uzbekistan,2020,14.4999,0,469.9476,291.8724,0,332.40450885018726,1716.3752,-3365.4919,0,8845.8474,1526.772,7461.2665,692.0229,3652.4154,1245.6516,1380.2963,13382.724,1673.8471,4066.5795,3665.5425,0,0,124.1687,16479496,16756329.000000002,16771540,16755116.999999998,47176.74160885019,1.14025
Venezuela (Bolivarian Republic of),1990,1617.6046,650.8067,109.2886,809.7113,1015.6184,33,3076.7346,1148.2689,142261.2391,2720.754,1335.9427,80.5971,862.5626,995.8474,2308.1546281357187,99.913,10616.0069,587.6832,5592.7077,922.8407,0,505.0866,38.4465,3121559,16740397,9900476,9850103,177388.81522813573,0.412
Venezuela (Bolivarian Republic of),1991,1617.6046,650.8067,132.2841,1070.8468,1015.6184,38,3259.85,1148.2689,142261.2391,1898.4843,1291.3875,59.3831,922.0575,1037.8786,2308.1546281357187,264.7621,10757.6891,603.1928,5761.0618,956.5387,0,505.0866,29.1409,3118051,17214028,10139923,10086291,177589.3362281357,0.4059166666666666
Venezuela (Bolivarian Republic of),1992,1617.6046,650.8067,116.8978,1120.7186,1015.6184,65,3210.5725,1148.2689,142261.2391,2522.3296,1298.1879,58.321,905.2988,1076.0694,2373.888591455682,421.8718,10478.7153,633.611,5785.5091,986.8061,0,505.0866,19.8618,3117393,17681682,10378792,10321668,178272.28359145566,0.4465833333333333
Venezuela (Bolivarian Republic of),1993,1617.6046,650.8067,122.4354,1095.7827,1016.1611,82,3443.5304,1148.2689,142261.2391,2600.1782,1181.2558,64.205,1091.4623,1101.1429,2373.888591455682,571.0637,10548.5383,677.2289,5662.3191,1020.2871,0,505.0866,13.6916,3114687,18148756,10616013,10556087,178848.17699145564,0.5595833333333333
